,Administrative_Duration,Informational_Duration,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
3789,0.0,0.0,1121.433333,0.007843137,0.019607843,24.57349606,0.0,Jul,2,4,9,1,Returning_Visitor,False,True
3790,0.0,0.0,79.0,0.0,0.033333333,0.0,0.0,Nov,1,2,1,1,Returning_Visitor,False,False
3791,0.0,0.0,641.4083333,0.060925926,0.081375661,0.0,0.0,Jul,3,2,2,13,Returning_Visitor,False,False
3792,148.0,0.0,292.5,0.0,0.027272727,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,True,False
3793,0.0,0.0,875.1559524,0.0,0.001333333,40.42327574,0.0,Nov,2,2,7,2,Returning_Visitor,False,True
3794,0.0,207.25,3788.8,0.003478261,0.010434783,1.795451001,0.0,Dec,2,2,3,2,Returning_Visitor,True,False
3795,418.3333333,85.0,6931.049725,0.004347826,0.015855776,2.321101087,1.0,May,2,2,5,6,Returning_Visitor,True,False
3796,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Mar,1,2,1,1,Returning_Visitor,False,False
3797,15.0,0.0,1397.5,0.011555556,0.046190476,0.0,0.8,May,2,4,7,3,Returning_Visitor,False,False
3798,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,False,False
3799,0.0,0.0,749.25,0.0,0.00625,0.0,0.0,Dec,2,2,3,8,New_Visitor,False,False
3800,0.0,0.0,691.3572797,0.034873188,0.082209406,0.0,0.0,Nov,3,2,3,3,Returning_Visitor,False,False
3801,42.2,0.0,2260.838889,0.004040404,0.007070707,32.9346011,0.0,Nov,2,4,1,3,New_Visitor,False,True
3802,703.5,23.0,2259.55,0.001960784,0.015686275,14.388,0.0,May,1,1,1,3,Returning_Visitor,False,False
3803,0.0,51.0,1225.5,0.0,0.010344828,25.90331034,0.0,May,4,2,1,4,New_Visitor,False,True
3804,171.75,264.1,1435.772114,0.01509434,0.013579188,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,False
3805,0.0,0.0,521.925,0.010526316,0.029824561,0.0,0.0,Dec,3,2,6,2,Returning_Visitor,True,False
3806,0.0,0.0,142.5,0.0375,0.08125,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,False
3807,89.5,0.0,1163.333333,0.0,0.009375,26.983125,0.0,May,3,2,3,4,New_Visitor,False,True
3808,0.0,270.3333333,160.5,0.0,0.004761905,0.0,0.0,Mar,2,4,1,8,New_Visitor,False,False
3809,128.0,136.1714286,847.6142857,0.013333333,0.021666667,0.0,0.0,Oct,3,2,8,4,Returning_Visitor,True,False
3810,230.25,135.0,517.3928571,0.0,0.011458333,30.269375,0.0,May,2,2,4,2,New_Visitor,True,True
3811,69.5,116.0,2839.75,0.0,0.006593407,6.281494505,0.0,May,2,4,9,2,New_Visitor,False,False
3812,79.0,0.0,2517.0,0.0,0.005405405,27.23866195,0.0,Mar,2,10,2,2,Returning_Visitor,True,True
3813,0.0,0.0,125.75,0.066666667,0.14,0.0,0.0,Nov,3,2,1,10,Returning_Visitor,True,False
3814,0.0,0.0,127.0,0.0,0.016666667,0.0,0.8,May,2,2,3,4,Returning_Visitor,False,False
3815,0.0,0.0,249.5,0.0,0.02,0.0,0.0,Dec,2,2,3,8,Returning_Visitor,False,False
3816,0.0,0.0,65.66666667,0.066666667,0.1,0.0,0.0,May,2,2,2,3,Returning_Visitor,False,False
3817,134.75,16.0,6323.853465,0.010654414,0.02804138,3.512852934,0.0,Nov,1,1,1,2,Returning_Visitor,False,True
3818,0.0,0.0,691.0,0.0,0.08,0.0,0.6,May,2,2,2,3,Returning_Visitor,False,False
3819,0.0,0.0,13.0,0.0,0.1,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
3820,0.0,0.0,108.0,0.04,0.074,0.0,0.2,May,1,8,1,19,Returning_Visitor,False,False
3821,107.3666667,0.0,151.3,0.005555556,0.04,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
3822,191.4,0.0,789.5333333,0.025,0.0375,0.0,0.0,Nov,3,3,3,5,Returning_Visitor,True,False
3823,0.0,0.0,455.5,0.0,0.014285714,0.0,0.0,May,2,10,3,2,New_Visitor,False,False
3824,393.2666667,0.0,366.5833333,0.00952381,0.013809524,0.0,0.0,Dec,2,4,6,1,New_Visitor,False,False
3825,0.0,0.0,69.5,0.0,0.033333333,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,False,False
3826,235.0,0.0,127.6,0.0,0.025,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,False
3827,0.0,0.0,664.85,0.026923077,0.066666667,0.0,0.0,Dec,2,10,7,1,Returning_Visitor,True,False
3828,0.0,0.0,161.0,0.0,0.018181818,0.0,0.0,May,2,2,1,1,Returning_Visitor,False,False
3829,0.0,0.0,202.8333333,0.0,0.014285714,0.0,0.0,May,2,4,1,2,Returning_Visitor,False,False
3830,217.6666667,0.0,494.6666667,0.0,0.019931973,33.14514286,0.0,Mar,3,2,1,2,Returning_Visitor,False,True
3831,14.0,0.0,909.5,0.0,0.014285714,0.0,0.0,Mar,1,1,1,10,Returning_Visitor,False,False
3832,9.6,118.1,184.1,0.0,0.035714286,0.0,0.0,June,2,2,8,4,Returning_Visitor,False,False
3833,0.0,0.0,1656.615043,0.018421053,0.04154591,0.0,0.0,Dec,3,2,2,2,Returning_Visitor,True,False
3834,83.25,0.0,4307.409559,0.002631579,0.005971036,0.305312057,0.0,Dec,2,2,1,2,Returning_Visitor,False,True
3835,0.0,0.0,751.8,0.026666667,0.04,0.0,0.0,Mar,1,2,2,1,Returning_Visitor,False,False
3836,0.0,0.0,76.0,0.0,0.05,0.0,0.6,Feb,3,2,3,3,Returning_Visitor,False,False
3837,0.0,0.0,189.0,0.066666667,0.116666667,0.0,0.4,May,2,6,1,3,Returning_Visitor,False,False
3838,0.0,0.0,338.2333333,0.024871795,0.078269231,0.0,0.0,May,2,2,2,2,Returning_Visitor,True,False
3839,98.17261905,0.0,1889.953409,0.014814815,0.028251029,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
3840,231.0,0.0,386.4444444,0.0,0.02745098,0.0,0.2,May,1,1,1,3,Returning_Visitor,False,False
3841,667.25,0.0,101.8,0.0,0.01,0.0,0.0,Jul,3,2,6,2,Returning_Visitor,True,False
3842,0.0,0.0,193.3333333,0.028571429,0.057142857,0.0,0.0,May,2,4,3,3,Returning_Visitor,False,False
3843,738.0,0.0,664.3333333,0.0,0.015277778,0.0,0.0,May,2,2,1,2,Returning_Visitor,True,False
3844,0.0,0.0,3779.444444,0.0,0.02814992,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,False,False
3845,55.5,0.0,1656.316667,0.004166667,0.015989583,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,True,False
3846,129.0,0.0,866.7,0.011827957,0.034101382,18.11148387,0.0,May,3,2,6,1,Returning_Visitor,False,True
3847,112.9,0.0,505.55,0.0,0.003225806,0.0,0.0,Oct,2,2,6,2,New_Visitor,False,False
3848,0.0,0.0,301.5,0.0,0.111111111,0.0,0.0,Feb,2,4,9,3,Returning_Visitor,False,False
3849,0.0,0.0,57.0,0.0,0.04,0.0,0.6,May,2,2,3,1,Returning_Visitor,False,False
3850,0.0,0.0,1348.45,0.01025641,0.02039072,0.0,0.0,Jul,1,2,1,4,Returning_Visitor,False,False
3851,6.0,0.0,1183.0,0.0,0.004761905,17.5336164,0.0,Nov,2,2,6,10,New_Visitor,True,True
3852,117.6666667,0.0,1540.290115,0.00617284,0.016237507,0.0,0.0,Aug,2,2,7,1,Returning_Visitor,False,False
3853,358.2583333,377.4333333,5738.902193,0.0,0.020187793,12.08836478,0.0,Oct,2,2,1,13,Returning_Visitor,False,True
3854,0.0,0.0,287.75,0.073529412,0.121568627,0.0,0.6,May,2,2,1,4,Returning_Visitor,False,False
3855,0.0,0.0,52.0,0.0,0.1,0.0,0.0,Feb,1,1,1,3,Returning_Visitor,False,False
3856,0.0,0.0,1401.50873,0.0,0.003225806,88.95486906,0.0,Nov,1,1,1,7,Returning_Visitor,False,True
3857,73.2,124.2666667,239.7,0.0,0.0025,0.0,0.0,Sep,2,2,5,1,New_Visitor,False,False
3858,455.0666667,306.1,5194.857143,0.001754386,0.013972431,22.65941331,0.0,Oct,2,4,1,20,Returning_Visitor,False,False
3859,0.0,0.0,2593.1,0.018181818,0.039393939,0.0,0.0,Aug,2,2,1,3,Returning_Visitor,False,False
3860,203.0,0.0,2394.0,0.033333333,0.057619048,0.0,0.0,May,2,2,7,1,Returning_Visitor,False,False
3861,0.0,0.0,2846.833333,0.006666667,0.0475,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,False
3862,186.1,0.0,906.3,0.005128205,0.025641026,20.91692308,0.0,May,2,2,1,1,Returning_Visitor,False,False
3863,82.53333333,0.0,668.7,0.022727273,0.032424242,11.5952257,0.0,Nov,1,1,3,2,Returning_Visitor,False,False
3864,0.0,0.0,1952.75,0.033333333,0.068333333,0.0,0.0,Nov,2,4,8,1,Returning_Visitor,False,False
3865,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Nov,1,8,2,1,Returning_Visitor,False,False
3866,63.16666667,0.0,4797.987915,0.005607477,0.013726336,8.072426168,0.0,May,2,2,3,1,Returning_Visitor,False,False
3867,0.0,0.0,741.8333333,0.0,0.019298246,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,False
3868,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Dec,3,2,7,1,Returning_Visitor,False,False
3869,12.0,0.0,63.4,0.0,0.04,0.0,0.0,Oct,1,8,6,20,New_Visitor,False,False
3870,63.5,0.0,253.25,0.0,0.02,0.0,0.0,Dec,2,2,7,2,New_Visitor,False,False
3871,0.0,0.0,1397.666667,0.022222222,0.027777778,0.0,0.0,Nov,3,2,4,2,Returning_Visitor,False,False
3872,63.0,0.0,458.5,0.0,0.005952381,0.0,0.0,Dec,2,2,6,2,New_Visitor,True,False
3873,25.2,0.0,2008.807143,0.014423077,0.0136723,0.0,0.0,May,3,2,4,13,Returning_Visitor,False,False
3874,0.0,0.0,658.25,0.035497835,0.057482993,0.0,0.0,Nov,3,2,5,13,Returning_Visitor,False,False
3875,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Nov,2,2,9,1,Returning_Visitor,False,False
3876,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Feb,1,1,3,4,Returning_Visitor,True,False
3877,0.0,0.0,0.0,0.2,0.2,0.0,0.0,May,3,2,3,15,Returning_Visitor,False,False
3878,0.0,27.0,1218.030952,0.023333333,0.047679739,0.0,0.0,Dec,2,2,7,1,Returning_Visitor,True,False
3879,271.0,42.2,147.9,0.0,0.036363636,0.0,0.0,Aug,3,2,7,2,New_Visitor,True,False
3880,551.7944444,124.2,5579.315873,0.0,0.007335491,0.0,0.0,June,2,2,5,2,New_Visitor,False,False
3881,0.0,0.0,275.0,0.0,0.023076923,0.0,0.0,Nov,2,2,9,20,Returning_Visitor,True,False
3882,0.0,0.0,12.0,0.166666667,0.166666667,0.0,0.0,Nov,1,1,1,10,Returning_Visitor,False,False
3883,0.0,0.0,148.5,0.05,0.083333333,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,True,False
3884,64.0,0.0,341.25,0.016666667,0.030555556,0.0,0.0,Nov,3,2,3,10,Returning_Visitor,False,False
3885,30.25,0.0,543.9583333,0.00952381,0.026984127,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,False,False
3886,21.2,141.0,307.8666667,0.0,0.0,0.0,0.0,Aug,2,2,1,3,Returning_Visitor,False,False
3887,0.0,0.0,159.5,0.0,0.066666667,0.0,0.0,Nov,2,4,1,3,Returning_Visitor,False,False
3888,376.8,105.6666667,441.4666667,0.0,0.003333333,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
3889,0.0,0.0,80.0,0.028571429,0.057142857,0.0,0.0,May,2,2,4,3,Returning_Visitor,True,False
3890,0.0,0.0,1453.9,0.010144928,0.020772947,0.0,0.4,May,2,6,7,3,Returning_Visitor,False,False
3891,60.0,23.0,2524.501905,0.001694915,0.018834175,6.445051499,0.0,Mar,3,2,1,2,Returning_Visitor,True,False
3892,0.0,0.0,581.5,0.015,0.051666667,0.0,0.0,Sep,2,2,1,1,Returning_Visitor,False,False
3893,45.4,0.0,2580.634935,0.0,0.009442743,0.0,0.0,Oct,1,1,1,2,Returning_Visitor,False,False
3894,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Mar,1,1,4,1,Returning_Visitor,False,False
3895,9.0,0.0,169.5,0.009090909,0.031818182,0.0,0.0,May,2,4,4,3,Returning_Visitor,False,False
3896,0.0,0.0,244.0,0.025,0.075,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False
3897,14.5,0.0,1040.75,0.0,0.024266667,0.0,0.0,Mar,4,1,1,2,Returning_Visitor,True,False
3898,0.0,0.0,135.5,0.0,0.1,0.0,0.0,Dec,2,2,4,3,Returning_Visitor,False,False
3899,14.0,0.0,45.25,0.0,0.038095238,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
3900,257.5625,70.25,10415.32566,0.011229304,0.029681426,0.0,0.0,Nov,2,2,6,1,Returning_Visitor,False,False
3901,0.0,0.0,281.5,0.0,0.008333333,0.0,0.0,Oct,4,2,9,7,Returning_Visitor,False,False
3902,444.4444444,0.0,641.6944444,0.024738676,0.04411104,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,False,False
3903,0.0,0.0,102.0,0.0,0.01,0.0,0.0,May,2,2,9,4,Returning_Visitor,False,False
3904,211.5,222.0,2266.270833,0.005263158,0.029874687,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
3905,0.0,0.0,4377.983333,0.004285714,0.022295918,0.0,0.8,May,4,1,1,4,Returning_Visitor,False,False
3906,92.75,74.75,2756.215152,0.0,0.002462121,0.0,0.0,Mar,2,2,9,3,New_Visitor,True,False
3907,21.0,0.0,657.1666667,0.0,0.025,0.0,0.0,May,2,2,2,11,Returning_Visitor,False,False
3908,0.0,0.0,0.0,0.2,0.2,0.0,0.0,May,2,4,1,3,Returning_Visitor,False,False
3909,136.6666667,9.5,1572.571429,0.0,0.015873016,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
3910,0.0,0.0,47.5,0.1,0.166666667,0.0,0.0,Nov,3,3,3,1,Returning_Visitor,False,False
3911,0.0,0.0,490.8333333,0.0,0.045454545,0.0,0.0,Dec,3,2,6,2,New_Visitor,False,False
3912,0.0,0.0,459.0833333,0.004545455,0.084545455,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
3913,163.375,0.0,403.4166667,0.0,0.005,0.0,0.0,Dec,2,2,9,2,New_Visitor,False,False
3914,0.0,0.0,443.75,0.06,0.07,38.19240444,0.0,Nov,1,8,8,1,Returning_Visitor,False,True
3915,0.0,0.0,275.5,0.004444444,0.031111111,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
3916,0.0,0.0,36.5,0.0,0.05,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,False,False
3917,235.0,0.0,1193.0,0.0,0.008333333,45.6125,0.0,May,3,2,7,2,New_Visitor,False,True
3918,0.0,0.0,1168.619841,0.0,0.009064449,0.0,0.0,Nov,1,1,4,3,Returning_Visitor,False,False
3919,62.0,172.0,1341.261111,0.004597701,0.009827586,0.0,0.0,May,3,2,4,4,Returning_Visitor,False,False
3920,47.0,51.0,3008.124108,0.007142857,0.016727891,46.53017511,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
3921,82.25,144.0,3174.642793,0.004494382,0.012081072,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,True,False
3922,0.0,30.5,1689.134524,0.0,0.008,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,False,False
3923,108.0,42.0,879.9166667,0.02195122,0.030226481,11.19263415,0.0,May,1,1,1,4,Returning_Visitor,False,False
3924,20.2,0.0,3107.173333,0.002597403,0.017041847,18.74860165,0.0,Sep,2,2,7,1,Returning_Visitor,False,True
3925,6.0,15.0,512.0666667,0.00952381,0.033333333,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,False
3926,25.0,0.0,1445.6,0.005714286,0.036190476,0.0,1.0,May,3,3,3,2,Returning_Visitor,True,False
3927,17.0,32.0,948.0,0.013333333,0.016666667,25.484,0.6,May,2,2,1,6,Returning_Visitor,False,True
3928,248.0,0.0,815.475,0.0,0.023550725,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,False
3929,41.0,0.0,314.9,0.0,0.04,0.0,0.0,Mar,1,1,6,9,New_Visitor,True,False
3930,74.75,86.75,2003.375779,0.0,0.008874272,44.33548922,0.0,Nov,2,2,7,2,Returning_Visitor,False,False
3931,0.0,0.0,39.5,0.0,0.02,0.0,0.0,Feb,2,2,1,3,Returning_Visitor,False,False
3932,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Mar,2,2,7,10,Returning_Visitor,False,False
3933,0.0,0.0,84.0,0.04,0.06,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,False,False
3934,45.0,0.0,1288.066667,0.0,0.007317073,0.0,0.0,May,2,5,1,4,Returning_Visitor,False,False
3935,20.0,0.0,3220.887143,0.024937343,0.061688596,0.975803268,0.0,Oct,4,1,2,1,Returning_Visitor,False,False
3936,0.0,0.0,181.0,0.0,0.00625,0.0,1.0,May,1,1,3,2,Returning_Visitor,True,False
3937,0.0,0.0,211.3333333,0.0,0.075,0.0,0.0,May,2,5,3,2,Returning_Visitor,True,False
3938,76.25,0.0,301.6666667,0.014285714,0.031746032,0.0,0.0,Nov,1,1,4,8,Returning_Visitor,False,False
3939,97.8,0.0,60.4,0.0,0.025,0.0,0.0,Oct,2,2,9,2,New_Visitor,False,False
3940,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Nov,3,2,1,10,Returning_Visitor,False,False
3941,0.0,0.0,804.25,0.015,0.028333333,0.0,0.0,Nov,3,2,8,1,Returning_Visitor,False,False
3942,141.6333333,0.0,386.3,0.0,0.023529412,0.0,0.0,Sep,2,2,1,3,Returning_Visitor,False,False
3943,311.8300935,201.5,6850.499335,0.0,0.017541022,4.115853586,0.0,Dec,2,2,1,3,Returning_Visitor,False,False
3944,93.6,0.0,69.4,0.090909091,0.103030303,0.0,0.0,Sep,2,2,1,3,Returning_Visitor,False,False
3945,232.3535714,0.0,17550.58486,0.00562963,0.018437701,2.626909076,0.0,Nov,2,5,1,10,Returning_Visitor,False,True
3946,45.0,31.0,1541.327451,0.000653595,0.023288614,0.0,0.8,May,3,3,8,4,Returning_Visitor,False,False
3947,399.25,298.0,2409.875,0.006818182,0.017267562,10.1319644,0.0,Dec,3,2,1,2,Returning_Visitor,False,False
3948,30.0,0.0,121.0,0.016666667,0.025,0.0,0.0,May,3,6,3,3,New_Visitor,False,False
3949,0.0,0.0,210.0,0.16,0.173333333,0.0,0.4,May,1,1,1,3,Returning_Visitor,False,False
3950,223.75,165.0,2159.004167,0.013684211,0.037347156,10.22993737,0.0,Nov,1,1,1,2,Returning_Visitor,False,False
3951,3.0,0.0,1767.4,0.011515152,0.039004329,0.0,0.0,Nov,3,2,4,3,Returning_Visitor,False,False
3952,0.0,0.0,27.2,0.133333333,0.133333333,0.0,0.0,Oct,3,2,4,1,Returning_Visitor,False,False
3953,0.0,0.0,703.8333333,0.0,0.006976744,0.0,0.0,May,2,4,1,2,Returning_Visitor,False,False
3954,0.0,0.0,0.0,0.2,0.2,0.0,0.0,May,4,2,1,11,Returning_Visitor,False,False
3955,0.0,0.0,1933.423611,0.001818182,0.017355372,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
3956,0.0,0.0,0.0,0.2,0.2,0.0,0.8,May,3,2,1,3,Returning_Visitor,False,False
3957,0.0,0.0,174.5,0.042857143,0.066666667,0.0,0.0,May,1,1,1,4,Returning_Visitor,True,False
3958,0.0,0.0,24.0,0.0,0.05,0.0,0.0,Mar,3,2,3,3,Returning_Visitor,False,False
3959,107.5333333,298.0,570.3333333,0.011764706,0.014705882,0.0,0.0,May,3,2,6,13,Returning_Visitor,False,False
3960,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
3961,0.0,0.0,3414.875,0.012244898,0.027210884,0.0,0.0,Nov,2,2,7,2,Returning_Visitor,False,False
3962,15.5,0.0,550.0666667,0.0,0.006666667,0.0,0.0,Mar,2,2,1,2,New_Visitor,False,False
3963,0.0,78.0,8402.715986,0.008873457,0.019558305,0.0,0.0,Nov,3,2,2,13,Returning_Visitor,False,False
3964,0.0,0.0,238.9333333,0.0,0.014285714,0.0,0.0,Sep,2,2,4,2,Returning_Visitor,False,False
3965,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Sep,1,1,2,2,Returning_Visitor,False,False
3966,13.0,0.0,200.0,0.0,0.05,0.0,0.0,Dec,2,2,1,8,New_Visitor,False,False
3967,0.0,0.0,73.5,0.12,0.15,0.0,0.0,Dec,3,2,1,13,Returning_Visitor,True,False
3968,0.0,0.0,465.6666667,0.0,0.005098039,0.0,0.0,May,3,2,1,2,Returning_Visitor,False,False
3969,88.0,719.0,1986.553118,0.005128205,0.019939049,25.82676446,0.0,Dec,1,1,2,2,Returning_Visitor,False,False
3970,0.0,0.0,17.0,0.0,0.1,0.0,0.0,Dec,8,2,7,2,Returning_Visitor,False,False
3971,0.0,0.0,2808.666667,0.0,0.01025641,0.0,0.0,Mar,2,2,1,10,Returning_Visitor,False,False
3972,0.0,0.0,210.0,0.0,0.057142857,0.0,0.0,May,1,1,6,4,Returning_Visitor,True,False
3973,278.6666667,0.0,907.2363636,0.020411523,0.023212197,1.981038388,0.0,Oct,3,2,3,4,Returning_Visitor,False,False
3974,5.0,0.0,1688.058761,0.004347826,0.016494134,0.0,0.0,May,2,2,1,6,Returning_Visitor,True,False
3975,115.0,0.0,1940.293452,0.01717251,0.032369194,0.0,0.0,Nov,1,1,3,10,Returning_Visitor,True,False
3976,32.75,0.0,704.0,0.0,0.024285714,76.79037287,0.0,Dec,2,2,1,2,Returning_Visitor,False,True
3977,303.8666667,0.0,3752.66697,0.007042254,0.007280349,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,False,False
3978,91.88888889,0.0,437.2222222,0.028571429,0.035,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,True,False
3979,89.66666667,0.0,2022.117778,0.011764706,0.023529412,11.55399716,0.0,Sep,3,2,3,1,Returning_Visitor,False,False
3980,0.0,0.0,288.5,0.0,0.0125,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,True,False
3981,0.0,0.0,81.0,0.0,0.025,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
3982,0.0,0.0,178.8333333,0.0,0.04,0.0,0.0,Nov,2,2,7,13,Returning_Visitor,True,False
3983,54.0,0.0,816.7761905,0.0,0.012318841,0.0,0.0,Dec,2,2,5,10,Returning_Visitor,False,False
3984,0.0,0.0,481.8333333,0.0,0.018181818,74.088,0.0,Mar,1,1,1,2,New_Visitor,False,True
3985,394.1,489.6,1190.4,0.0,0.012318841,17.19073913,0.0,May,3,2,1,11,Returning_Visitor,False,False
3986,259.2836478,12.0,1854.242845,0.0004329,0.015548371,22.22165124,0.0,Nov,3,2,9,6,Returning_Visitor,False,False
3987,0.0,0.0,549.2,0.019230769,0.045421245,0.0,0.0,Nov,3,2,6,2,Returning_Visitor,False,False
3988,0.0,0.0,490.5666667,0.02,0.035,0.0,0.0,June,3,2,2,1,Returning_Visitor,False,False
3989,913.5222222,141.88,1293.652222,0.002631579,0.020570175,1.483746347,0.0,Aug,2,2,4,2,Returning_Visitor,True,False
3990,0.0,0.0,212.0,0.028571429,0.028571429,0.0,0.4,May,3,3,5,1,Returning_Visitor,False,False
3991,0.0,0.0,47.0,0.1,0.15,0.0,0.0,May,2,2,3,3,Returning_Visitor,False,False
3992,0.0,0.0,218.0,0.0,0.04,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
3993,117.0,0.0,3653.641667,0.002680653,0.0296601,0.0,0.0,Nov,2,5,9,2,Returning_Visitor,False,False
3994,0.0,0.0,363.3,0.019047619,0.045986395,0.0,0.0,May,1,1,6,2,Returning_Visitor,True,False
3995,620.952381,1307.0,9487.940434,0.001726619,0.011632486,0.761076259,0.0,May,2,2,2,2,Returning_Visitor,False,False
3996,32.28571429,0.0,1236.2,0.0,0.028571429,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False
3997,282.0,0.0,326.0,0.0,0.022222222,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False
3998,20.0,0.0,3391.68588,0.028955224,0.038335618,0.0,0.0,Dec,3,2,8,1,Returning_Visitor,False,False
3999,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Nov,3,2,3,10,Other,False,False
4000,84.0,0.0,597.6330532,0.006666667,0.005925926,0.0,0.0,Nov,1,8,1,11,Returning_Visitor,True,False
4001,0.0,0.0,0.0,0.2,0.2,0.0,0.0,May,2,2,3,2,Returning_Visitor,False,False
4002,0.0,0.0,304.5416667,0.00952381,0.023809524,0.0,0.0,Dec,2,2,3,10,Returning_Visitor,False,False
4003,46.0,17.0,1540.583333,0.0,0.01547619,10.84440741,0.0,Mar,2,2,2,2,Returning_Visitor,True,False
4004,0.0,0.0,1563.0,0.0,0.011111111,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,False
4005,59.0,0.0,82.0,0.04,0.06,0.0,0.0,May,1,1,6,3,New_Visitor,False,False
4006,268.4166667,0.0,1124.875,0.0,0.011904762,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,False,True
4007,0.0,0.0,136.5,0.016666667,0.033333333,0.0,0.0,May,2,2,3,3,Returning_Visitor,False,False
4008,0.0,0.0,1690.778409,0.014285714,0.025219349,0.0,0.0,Dec,1,1,3,2,Returning_Visitor,False,False
4009,0.0,0.0,332.0,0.0,0.033333333,0.0,0.0,May,2,5,4,11,Returning_Visitor,False,False
4010,0.0,0.0,573.0,0.0,0.05,0.0,0.0,Feb,2,2,3,3,Returning_Visitor,False,False
4011,32.2,0.0,342.6866667,0.0,0.009090909,0.0,0.0,Aug,2,2,1,4,New_Visitor,False,False
4012,0.0,0.0,1669.940186,0.004137931,0.011611098,0.0,0.0,Dec,2,2,3,7,Returning_Visitor,True,False
4013,189.2646154,0.0,777.4146154,0.004255319,0.016960486,0.0,0.0,Sep,2,2,1,3,Returning_Visitor,True,False
4014,42.0,0.0,602.0,0.014705882,0.044117647,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,False
4015,288.0875,0.0,326.9277778,0.033333333,0.059464286,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,True,False
4016,50.94615385,42.4,1323.093695,0.007738095,0.012865853,5.62486136,0.0,Sep,3,2,8,2,Returning_Visitor,True,False
4017,0.0,0.0,1230.368182,0.004347826,0.020724638,0.0,0.0,May,2,5,1,2,Returning_Visitor,False,False
4018,107.0,0.0,56.0,0.0,0.04,0.0,0.0,Mar,1,1,3,2,New_Visitor,False,False
4019,0.0,0.0,0.0,0.2,0.2,0.0,0.0,June,2,2,1,1,Returning_Visitor,False,False
4020,0.0,0.0,1215.666667,0.0,0.004761905,0.0,0.0,Dec,2,2,5,2,New_Visitor,False,False
4021,0.0,0.0,944.4055556,0.0,0.015591398,0.0,0.0,June,1,1,7,3,Returning_Visitor,False,False
4022,20.0,0.0,441.2166667,0.008474576,0.019322034,0.0,0.2,May,2,2,2,3,Returning_Visitor,False,False
4023,0.0,0.0,1423.0,0.004347826,0.013768116,0.0,0.0,Sep,2,2,7,1,Returning_Visitor,False,False
